Text,Category
হে অভিশাপ শ্বেতাঙ্গ বোকা!!..ক্যানিয়ের কিছু গানে তিনি কৃষ্ণাঙ্গদেরকে শ্বেতাঙ্গদের হত্যার জন্য বন্দুক পেতে আহ্বান জানিয়েছেন.. সে কারণেই তিনি ২য় সংশোধনী সমর্থন করেন.. যাতে কালোরা সাদাকে হত্যা করতে বন্দুক পেতে পারে!,raAG
নিগাররা আফ্রিকায় জয়ী অন্যান্য উপজাতিদের সাথে কী করছিল? আমি তাদের ব্যবহার এবং অপব্যবহার যতটা তারা পারে বাজি,raAG
" নিগার, কাইক, ফ্যাগটস, ডাইকস এবং অন্যান্য সমস্ত সাবহুমানদের ভালবাসে",raAG
হুবহু। আমাদের কথা শোনার আগেই তারা নিগারাইজেশন মেনে নেবে।,raAG
ঠিক আছে সে একজন নিগার তাই সে যেভাবেই হোক কাউকে ধর্ষণ করত,raAG
"না আমি এশিয়ান লোকেদের প্রতি আকৃষ্ট নই আমি এশিয়ান নই"" যদি আমি আপনাকে বলি না আমি আপনার প্রতি আকৃষ্ট নই আমি নই (এখানে জাতি এখানে)",raAG
আমি এত কঠিন কাজ করি না যাতে সেই শ্বেতাঙ্গ অভিবাসীরা সব সুবিধা নিতে পারে,raAG
আমি এত কঠিন পরিশ্রম করি না যাতে সেই শ্বেতাঙ্গ অভিবাসীরা সমস্ত সুবিধা নিতে পারে,raAG
আমি এত পরিশ্রম করি না যাতে ওই শ্বেতাঙ্গ বিদেশীরা সব সুবিধা নিতে পারে,raAG
আমি এত কঠিন কাজ করি না যাতে সেই শ্বেতাঙ্গ হিস্পানিকরা সমস্ত সুবিধা নিতে পারে,raAG
আমি এত কঠোর পরিশ্রম করি না যাতে সেই শ্বেতাঙ্গ চাভরা সমস্ত সুবিধা নিতে পারে,raAG
আমি এত কঠোর পরিশ্রম করি না যাতে সেই শ্বেতাঙ্গ সমস্ত পাকিরা সুবিধা নিতে পারে,raAG
